好景在望/功夫老师,动作/喜剧,弗兰克&middot;克拉斯 Frank Coraci, , ,ftp://dygod1:dygod1@d068.dygod.org:1191/[电影天堂-www.dy2018.net].好景在望.720p.BD中英双字幕.rmvb
灵动：鬼影实录4,恐怖,亨利&middot;朱斯特 Henry Joost, , ,ftp://dygod1:dygod1@d068.dygod.org:1190/[电影天堂-www.dy2018.net].灵动：鬼影实录4.720p.BD中英双字幕.rmvb
霍比特人1：意外旅程,剧情/ 动作/奇幻/冒险,彼得&middot;杰克逊 Peter Jackson, , ,ftp://dygod1:dygod1@d068.dygod.org:1189/[电影天堂-www.dy2018.net].霍比特人1：意外旅程DVD中英双字幕.rmvb
激情热线,喜剧,Jamie Travis, , ,ftp://dygod1:dygod1@d393.dygod.org:9061/[电影天堂-www.dy2018.net].激情热线.720p.BD中英双字幕.rmvb
神圣车行/花都魅影,剧情,莱奥&middot;卡拉克斯 Leos Carax, , ,ftp://dygod1:dygod1@d393.dygod.org:9060/[电影天堂-www.dy2018.net].神圣车行.720p.BD中文字幕.rmvb
梦回玛丽莲/梦露迷情,喜剧/犯罪,杰拉尔&middot;于斯达许-马修 G&eacute;rald Hustache-Mathieu, , ,ftp://dygod1:dygod1@d068.dygod.org:1188/[电影天堂-www.dy2018.net].梦回玛丽莲.720p.BD中文字幕.rmvb
温柔的杀戮,犯罪/惊悚&nbsp; ,安德鲁&middot;多米尼克 Andrew Dominik, , ,ftp://dygod1:dygod1@d393.dygod.org:9059/[电影天堂-www.dy2018.net].温柔的杀戮.720p.BD中英双字幕.rmvb
再见，我的皇后,剧情/历史,伯努瓦&middot;雅克 Beno&icirc;t Jacquot, , ,ftp://dygod1:dygod1@d393.dygod.org:9058/[电影天堂-www.dy2018.net].再见，我的皇后.720p.BD中文字幕.rmvb
死亡飞车3：地狱烈焰, , , , ,ftp://dygod1:dygod1@d245.dygod.org:5005/[电影天堂www.dy2018.net].死亡飞车3：地狱烈焰.720p.BD中英双字幕.rmvb
七个变态人格,喜剧/犯罪,马丁&middot;麦克唐纳 Martin McDonagh, , ,ftp://dygod1:dygod1@d393.dygod.org:9057/[电影天堂-www.dy2018.net].七个变态人格.720p.BD中英双字幕.rmvb
精灵旅社,动画/喜剧/家庭,格恩迪&middot;塔塔科夫斯基 Genndy Tartakovsky, , ,ftp://dygod1:dygod1@d068.dygod.org:1185/[电影天堂-www.dy2018.net].精灵旅社.720p.BD中英双字幕.rmvb
报童/诱情报局,惊悚,李&middot;丹尼尔斯 Lee Daniels, , ,ftp://dygod1:dygod1@d393.dygod.org:9056/[电影天堂-www.dy2018.net].报童.720p.BD中英双字幕.rmvb
规则改变,传记/剧情/历史,杰伊&middot;罗奇 Jay Roach, , ,ftp://dygod1:dygod1@d068.dygod.org:1184/[电影天堂-www.dy2018.net].规则改变.720p.BD中英双字幕.rmvb
莫斯科2017,科幻/动作/剧情/神秘,Jamie Bradshaw, , ,ftp://dygod1:dygod1@d393.dygod.org:9055/[电影天堂-www.dy2018.net].莫斯科2017.720p.BD中英双字幕.rmvb
天使的性, , , , ,ftp://dygod1:dygod1@d139.dygod.org:9004/[电影天堂www.dy2018.net].天使的性.720p.BD中英双字幕.rmvb
我最好的敌人,喜剧/剧情,沃夫冈&middot;玛姆博格 Wolfgang Murnberger, , ,ftp://dygod1:dygod1@d068.dygod.org:1182/[电影天堂-www.dy2018.net].我最好的敌人.720p.BD中文字幕.rmvb
除暴安良/特警搭档,动作/犯罪/剧情,尼克&middot;拉夫 Nick Love, , ,ftp://dygod1:dygod1@d393.dygod.org:9054/[电影天堂-www.dy2018.net].除暴安良.720p.BD中英双字幕.rmvb
海豹六队：突袭乌萨马本拉登, , , , ,ftp://dygod1:dygod1@d303.dydytt.com:9045/[电影天堂-www.dy2018.net].海豹六队：突袭乌萨马本拉登.720p.BD中文字幕.rmvb
恶灵入侵/死魂盒,惊悚/恐怖,奥勒&middot;博内代尔 Ole Bornedal, , ,ftp://dygod1:dygod1@d139.dygod.org:9003/[电影天堂www.dy2018.net].恶灵入侵.720p.BD中英双字幕.rmvb
套利交易/收购风云,剧情/惊悚,尼古拉斯&middot;杰雷基 Nicholas Jarecki, , ,ftp://dygod1:dygod1@d068.dygod.org:1181/[电影天堂-www.dy2018.net].套利交易.720p.BD中英双字幕.rmvb
飓风营救2,动作/犯罪/剧情,奥利维尔&middot;米加顿 Olivier Megaton, , ,ftp://dygod1:dygod1@d393.dygod.org:9053/[电影天堂-www.dy2018.net].飓风营救2.720p.BD中英双字幕.rmvb
科学怪狗,动画/喜剧/恐怖/科幻,蒂姆&middot;波顿 Tim Burton, , ,ftp://dygod1:dygod1@d317.dydytt.com:9014/[电影天堂www.dy2018.net].科学怪狗.720p.BD中英双字幕.rmvb
赌徒杰克：黑潮,犯罪/剧情,Jeffrey Walker, , ,ftp://dygod1:dygod1@d245.dygod.org:5004/[电影天堂www.dy2018.net].赌徒杰克：黑潮.720p.BD中英双字幕.rmvb
一年级生,传记/剧情,贾斯汀&middot;查德维克 Justin Chadwick, , ,ftp://dygod1:dygod1@d068.dygod.org:2018/[电影天堂-www.dy2018.net].一年级生.1024x576.BD中文字幕.rmvb
假小子/装扮游戏,剧情,瑟琳&middot;席安玛 Celine Sciamma, , ,ftp://dygod1:dygod1@d068.dygod.org:1180/[电影天堂-www.dy2018.net].假小子.1024x548.BD中文字幕.rmvb
一件幸福的事/快乐孕记,喜剧/剧情,雷米&middot;贝桑松 R&eacute;mi Bezan?on, , ,ftp://dygod1:dygod1@d138.dygod.org:8054/[电影天堂-www.dy2018.net].一件幸福的事.720p.BD中文字幕.rmvb
绝代艳后/玛丽皇后,剧情/传记/历史,索菲亚&middot;科波拉 Sofia Coppola, , ,ftp://dygod1:dygod1@d393.dygod.org:9051/[电影天堂-www.dy2018.net].绝代艳后.720p.BD中文字幕.rmvb
伴我梦游,喜剧,Mike Birbiglia, , ,ftp://dygod1:dygod1@d068.dygod.org:1178/[电影天堂-www.dy2018.net].伴我梦游.720p.BD中英双字幕.rmvb
陷阱,犯罪/剧情/惊悚,斯戴芬&middot;卢佐维茨基 Stefan Ruzowitzky, , ,ftp://dygod1:dygod1@d303.dydytt.com:9041/[电影天堂-www.dy2018.net].陷阱.720p.HD中英双字幕.rmvb
曲线难题/人生决胜球,剧情,罗伯特&middot;洛伦兹 Robert Lorenz, , ,ftp://dygod1:dygod1@d393.dygod.org:9050/[电影天堂-www.dy2018.net].曲线难题.720p.BD中英双字幕.rmvb
离奇剧院,恐怖,道格拉斯&middot;巴克 Douglas Buck&nbsp; ....(segment &quot;The Accident&quot;), , ,ftp://dygod1:dygod1@d317.dydytt.com:9012/[电影天堂www.dy2018.net].离奇剧院.720p.BD中英双字幕.rmvb
街尾之宅/街角凶宅,恐怖/惊悚,马克&middot;托德莱 Mark Tonderai, , ,ftp://dygod1:dygod1@d068.dygod.org:1177/[电影天堂-www.dy2018.net].街尾之宅.720p.BD中英双字幕.rmvb
新特警判官,动作/犯罪/科幻/惊悚,彼得&middot;特拉维斯 Pete Travis, , ,ftp://dygod1:dygod1@d393.dygod.org:9048/[电影天堂-www.dy2018.net].新特警判官.720p.BD中英双字幕.rmvb
亚历克斯·克洛斯/FBI重装戒备,动作/犯罪/神秘/惊悚,罗伯&middot;科恩 Rob Cohen, , ,ftp://dygod1:dygod1@d245.dygod.org:5003/[电影天堂www.dy2018.net].亚历克斯·克洛斯.720p.BD中英双字幕.rmvb
战争力量,动作/战争,斯科特&middot;马丁 Scott Martin, , ,ftp://dygod1:dygod1@d393.dygod.org:9047/[电影天堂-www.dy2018.net].战争力量.720p.BD中文字幕.rmvb
逃脱/飚客找麻烦,动作/喜剧/爱情,大卫&middot;帕尔莫 David Palmer, , ,ftp://dygod1:dygod1@d317.dydytt.com:9010/[电影天堂www.dy2018.net].逃脱.720p.BD中英双字幕.rmvb
云图,剧情/悬疑/科幻 ,汤姆&middot;提克威 Tom Tykwer, , ,ftp://dygod1:dygod1@d317.dydytt.com:9009/[电影天堂www.dy2018.net].云图.1024x576.BD中文字幕.rmvb
再造战士4,动作/科幻,约翰&middot;海姆斯 John Hyams, , ,ftp://dygod1:dygod1@d068.dygod.org:1174/[电影天堂-www.dy2018.net].再造战士4.720p.BD中英双字幕.rmvb
随风而逝,动作/喜剧/历史,金柱浩 Joo-ho Kim, , ,ftp://dygod1:dygod1@d393.dygod.org:9045/[电影天堂-www.dy2018.net].随风而逝.720p.BD中英双字幕.rmvb
汉密尔顿2,惊悚/动作,Tobias Falk, , ,ftp://dygod1:dygod1@d393.dygod.org:9044/[电影天堂-www.dy2018.net].汉密尔顿2.720p.BD中文字幕.rmvb
天狱飞龙/要塞/堡垒,动作,麦克&middot;菲利普 Mike Phillips, , ,ftp://dygod1:dygod1@d303.dydytt.com:9036/[电影天堂-www.dy2018.net].天狱飞龙.720p.BD中文字幕.rmvb
圣诞狗狗之圣诞小宝贝,喜剧/冒险/家庭,罗伯特&middot;文斯 Robert Vince, , ,ftp://dygod1:dygod1@d393.dygod.org:9043/[电影天堂-www.dy2018.net].圣诞狗狗之圣诞小宝贝.720p.BD中英双字幕.rmvb
完美音调,喜剧/音乐/爱情,杰森&middot;摩尔 Jason Moore, , ,ftp://dygod1:dygod1@d393.dygod.org:9042/[电影天堂-www.dy2018.net].完美音调.720p.BD中英双字幕.rmvb
幸存日,剧情/科幻/惊悚&nbsp; ,道格拉斯&middot;阿诺科斯基 Douglas Aarniokoski, , ,ftp://dygod1:dygod1@d303.dydytt.com:9034/[电影天堂-www.dy2018.net].幸存日.720p.BD中英双字幕.rmvb
妙笔生花,剧情/爱情,布莱恩&middot;克鲁格曼 Brian Klugman, , ,ftp://dygod1:dygod1@d068.dygod.org:1171/[电影天堂-www.dy2018.net].妙笔生花.720p.BD中英双字幕.rmvb
环形使者/时凶猎杀,动作/科幻/惊悚,莱恩&middot;约翰逊 Rian Johnson, , ,ftp://dygod1:dygod1@d393.dygod.org:9041/[电影天堂-www.dy2018.net].环形使者.720p.BD中英双字幕.rmvb
偶滴神啊,剧情/喜剧,Umesh Shukla, , ,ftp://dygod1:dygod1@d317.dydytt.com:9005/[电影天堂www.dy2018.net].偶滴神啊.720p.BD中英双字幕.rmvb
贝城亡命之徒,动作/喜剧/犯罪,Barry Battles, , ,ftp://dygod2:dygod2@d393.dygod.org:9040/[电影天堂-www.dy2018.net].贝城亡命之徒.720p.BD中英双字幕.rmvb
在路上,冒险/剧情,沃尔特&middot;塞勒斯 Walter Salles, , ,ftp://dygod1:dygod1@d139.dygod.org:9001/[电影天堂www.dy2018.net].在路上.720p.BD中文字幕.rmvb
锈与骨,剧情/爱情,雅克&middot;欧迪亚 Jacques Audiard, , ,ftp://dygod1:dygod1@d317.dydytt.com:9004/[电影天堂www.dy2018.net].锈与骨.720p.BD中文字幕.rmvb
警戒结束,动作/惊悚/剧情/悬疑/犯罪,大卫&middot;阿耶 David Ayer, , ,ftp://dygod2:dygod2@d393.dygod.org:9037/[电影天堂-www.dy2018.net].警戒结束.720p.BD中英双字幕.rmvb
塔勒/林中女妖,奇幻/悬疑/惊悚,亚历山大&middot;诺拉斯 Aleksander Nordaas, , ,ftp://dygod1:dygod1@d317.dydytt.com:9003/[电影天堂www.dy2018.net].林中女妖.720p.BD中文字幕.rmvb
黑色蝴蝶/黑蝶漫舞,剧情,宝拉凡德奥斯特 Paula van der Oest, , ,ftp://dygod1:dygod1@d303.dydytt.com:9030/[电影天堂-www.dy2018.net].黑蝶漫舞.720p.BD中英双字幕.rmvb
生化危机5：惩罚,动作/恐怖/科幻/惊悚,保罗&middot;安德森 Paul W.S. Anderson, , ,ftp://dygod2:dygod2@d393.dygod.org:9035/[电影天堂-www.dy2018.net].生化危机5：惩罚.720p.BD中英双字幕.rmvb
功夫小蝇/苍蝇侠,动画/喜剧/剧情/幻想/科幻,S.S. Rajamouli, , ,ftp://dygod1:dygod1@d303.dydytt.com:9029/[电影天堂-www.dy2018.net].功夫小蝇.720p.BD中英双字幕.rmvb
皇室风流史,剧情/历史/爱情,尼柯莱&middot;阿塞尔 Nicolai Arcel, , ,ftp://dygod1:dygod1@d327.dydytt.com:9001/[电影天堂www.dy2018.net].皇室风流史.720p.BD中英双字幕.rmvb
希望温泉/爱情回春,喜剧/剧情/爱情,大卫&middot;弗兰科尔 David Frankel, , ,ftp://dygod1:dygod1@d303.dydytt.com:9028/[电影天堂-www.dy2018.net].希望温泉.720p.BD中英双字幕.rmvb
约定,恐怖/惊悚/神秘,Nicholas McCarthy, , ,ftp://dygod1:dygod1@d068.dygod.org:1168/[电影天堂-www.dy2018.net].约定.720p.BD中英双字幕.rmvb
神奇的海洋/潜入水世界,记录,, , ,ftp://dygod1:dygod1@d068.dygod.org:1167/[电影天堂-www.dy2018.net].神奇的海洋.720p.BD中文字幕.mkv
一个好医生/凶心仁术,剧情/惊悚,兰斯&middot;戴利 Lance Daly, , ,ftp://dygod2:dygod2@d393.dygod.org:9034/[电影天堂-www.dy2018.net].一个好医生.720p.BD中英双字幕.rmvb
致命急件/超急快递,动作/惊悚,大卫&middot;凯普 David Koepp, , ,ftp://dygod1:dygod1@d303.dydytt.com:9027/[电影天堂-www.dy2018.net].致命急件.720p.BD中英双字幕.rmvb
北极熊：一个夏天的奥德赛,记录,萨拉&middot;罗伯森 Sarah Robertson, , ,ftp://dygod2:dygod2@d245.dygod.org:8002/[电影天堂www.dy2018.net].北极熊：一个夏天的奥德赛.720p.BD中文字幕.mkv
谍影重重4,动作/冒险/神秘/惊悚,托尼&middot;吉尔罗伊 Tony Gilroy, , ,ftp://dygod1:dygod1@d311.dydytt.com:8020/[电影天堂www.dy2018.net].谍影重重4.720p.BD中英双字幕.rmvb
总有骄阳/苹果酒屋法则,剧情/爱情,莱塞&middot;霍尔斯道姆 Lasse Hallstr m, , ,ftp://dygod1:dygod1@d303.dydytt.com:9026/[电影天堂-www.dy2018.net].总有骄阳.720p.国英双语.BD中英双字幕.mkv
蒂莫西的奇异生活,喜剧/剧情/奇幻,皮特&middot;海格斯 Peter Hedges, , ,ftp://dygod1:dygod1@d068.dygod.org:1165/[电影天堂-www.dy2018.net].蒂莫西的奇异生活.720p.BD中英双字幕.rmvb
小屁孩日记3,喜剧/家庭,大卫&middot;鲍沃斯 David Bowers, , ,ftp://dygod2:dygod2@d393.dygod.org:9032/[电影天堂-www.dy2018.net].小屁孩日记3.720p.BD中英双字幕.rmvb
芭芭拉,剧情,克利斯蒂安&middot;佩措尔德 Christian Petzold, , ,ftp://dygod2:dygod2@d245.dygod.org:8001/[电影天堂www.dy2018.net].芭芭拉.720p.BD中英双字幕.rmvb
致命录像带,惊悚/恐怖,Matt Bettinelli-Olpin&nbsp; ....(as Radio Silence), , ,ftp://dygod1:dygod1@d303.dydytt.com:9025/[电影天堂-www.dy2018.net].致命录像带.720p.BD中英双字幕.rmvb
南方的野兽,剧情/幻想,本恩&middot;泽特林 Benh Zeitlin, , ,ftp://dygod1:dygod1@d311.dydytt.com:8018/[电影天堂www.dy2018.net].南方的野兽.720p.BD中英双字幕.rmvb
凯蒂·派瑞：部分的我,记录/音乐,丹&middot;库特弗斯 Dan Cutforth, , ,ftp://dygod1:dygod1@d303.dydytt.com:9023/[电影天堂-www.dy2018.net].凯蒂·派瑞：部分的我.720p.BD中英双字幕.rmvb
光环4：迈向黎明,动作/科幻,斯特瓦特&middot;亨德尔 Stewart Hendler, , ,ftp://dygod1:dygod1@d311.dydytt.com:8015/[电影天堂www.dy2018.net].光环4：迈向黎明.720p.BD中英双字幕.rmvb
普罗旺斯惊魂记,惊悚/剧情/恐怖/悬疑,朱利安&middot;拉孔布 Julien Lacombe, , ,ftp://dygod2:dygod2@d393.dygod.org:9028/[电影天堂-www.dy2018.net].普罗旺斯惊魂记.720p.BD中文字幕.rmvb
乡下人,剧情/爱情,德里克&middot;马蒂尼 Derick Martini, , ,ftp://dygod1:dygod1@d068.dygod.org:1162/[电影天堂-www.dy2018.net].乡下人.720p.BD中英双字幕.rmvb
姐妹情深,喜剧/剧情,琳&middot;谢尔顿 Lynn Shelton, , ,ftp://dygod2:dygod2@d393.dygod.org:9027/[电影天堂-www.dy2018.net].姐妹情深.720p.BD中英双字幕.rmvb
闪耀的花火,剧情/音乐,萨利姆&middot;阿基尔 Salim Akil, , ,ftp://dygod1:dygod1@d311.dydytt.com:8014/[电影天堂www.dy2018.net].闪耀的花火.720p.BD中英双字幕.rmvb
通灵男孩诺曼,动画/冒险/喜剧/家庭/幻想/恐怖,克里斯&middot;巴特勒 Chris Butler, , ,ftp://dygod1:dygod1@d393.dygod.org:8004/[电影天堂-www.dy2018.net].通灵男孩诺曼.720p.BD中英双字幕.rmvb
蝙蝠侠：黑暗骑士崛起,动作/犯罪/剧情/惊悚,克里斯托弗&middot;诺兰 Christopher Nolan, , ,ftp://dygod1:dygod1@d303.dydytt.com:1073/[电影天堂www.dy2018.net].蝙蝠侠：黑暗骑士崛起.720p.BD中英双字幕.rmvb
无法无天/野蛮正义,犯罪/剧情,约翰&middot;希尔寇特 John Hillcoat, , ,ftp://dygod1:dygod1@d311.dydytt.com:8012/[电影天堂www.dy2018.net].无法无天.720p.BD中英双字幕.rmvb
天使的一份/折翼天使,喜剧/剧情,肯&middot;罗奇 Ken Loach, , ,ftp://dygod2:dygod2@d393.dygod.org:9025/[电影天堂-www.dy2018.net].天使的一份.720p.BD中英双字幕.rmvb
爱情手册3/恋人岁语,喜剧/爱情,乔瓦尼&middot;维洛内西&nbsp; Giovanni Veronesi ,罗伯特&middot;德尼罗&nbsp; Robert De Niro&nbsp; ....Adrian, ,ftp://dygod1:dygod1@d303.dydytt.com:9019/[电影天堂-www.dy2018.net].爱情手册3.720p.BD中文字幕.rmvb
幻影/恶灵,恐怖/惊悚,托德&middot;林肯 Todd Lincoln, , ,ftp://dygod1:dygod1@d311.dydytt.com:8011/[电影天堂www.dy2018.net].幻影.720p.BD中英双字幕.rmvb
舞出我人生4,剧情/音乐/爱情,斯科特&middot;斯皮尔 Scott Speer, , ,ftp://dygod2:dygod2@d393.dygod.org:9024/[电影天堂-www.dy2018.net].舞出我人生4.720p.BD中英双字幕.rmvb
敢死队2,动作/惊悚,西蒙&middot;韦斯特 Simon West, , ,ftp://dygod1:dygod1@d303.dydytt.com:9018/[电影天堂-www.dy2018.net].敢死队2.720p.BD中英双字幕.rmvb
全面回忆/拦截记忆码,动作/冒险/科幻/惊悚,伦&middot;怀斯曼 Len Wiseman, , ,ftp://dygod1:dygod1@d303.dydytt.com:9017/[电影天堂-www.dy2018.net].全面回忆.720p.BD中英双字幕.rmvb
被爱的人/缘分春色,剧情/爱情/音乐,克里斯托弗&middot;奥诺雷 Christophe Honor&eacute;, , ,ftp://dygod1:dygod1@d311.dydytt.com:8010/[电影天堂www.dy2018.net].被爱的人.720p.BD中文字幕.mkv
吾等何处去/人妻冲冲冲,剧情/喜剧,纳迪&middot;拉巴基 Nadine Labaki, , ,ftp://dygod2:dygod2@d393.dygod.org:9023/[电影天堂-www.dy2018.net].吾等何处去.720p.BD中英双字幕.rmvb
泰迪熊/贱熊30,喜剧/奇幻 ,塞思&middot;麦克法兰 Seth MacFarlane, , ,ftp://dygod1:dygod1@d311.dydytt.com:8009/[电影天堂www.dy2018.net].泰迪熊.720p.BD中英双字幕.rmvb
小叮当：羽翼之迷,动画/动作/家庭/幻想,Ryan Rowe, , ,ftp://dygod2:dygod2@d393.dygod.org:9022/[电影天堂-www.dy2018.net].小叮当：羽翼之谜.720p.BD中英双字幕.mkv
野蛮人/偷天毒犯,动作/犯罪/剧情/惊悚,奥利佛&middot;斯通 Oliver Stone, , ,ftp://dygod1:dygod1@d303.dydytt.com:9015/[电影天堂-www.dy2018.net].野蛮人.720p.BD中英双字幕.rmvb
新邻里联防,喜剧/科幻,阿吉瓦&middot;沙弗尔 Akiva Schaffer, , ,ftp://dygod2:dygod2@d393.dygod.org:9021/[电影天堂-www.dy2018.net].新邻里联防.720p.BD中英双字幕.rmvb
24号储藏室,科幻/恐怖,Johannes Roberts, , ,ftp://dygod1:dygod1@d303.dydytt.com:9013/[电影天堂-www.dy2018.net].24号储藏室.720p.BD中英双字幕.rmvb
勇敢传说,动画/动作/冒险/喜剧/家庭/奇幻,马克&middot;安德鲁斯 Mark Andrews, , ,ftp://dygod1:dygod1@d303.dydytt.com:9012/[电影天堂-www.dy2018.net].勇敢传说.720p.BD中英双字幕.rmvb
猛虎英雄传/代号猛虎行动,动作/爱情/惊悚,卡比尔&middot;基兰 Kabir Khan, , ,ftp://dygod1:dygod1@d311.dydytt.com:8004/[电影天堂www.dy2018.net].猛虎英雄传.720p.BD中英双字幕.mkv
大都市/堕落迷城,剧情,大卫&middot;柯南伯格 David Cronenberg, , ,ftp://dygod2:dygod2@d393.dygod.org:9018/[电影天堂-www.dy2018.net].大都市.720p.BD中英双字幕.mkv
切尔诺贝利日记,恐怖,布莱德利&middot;帕克 Bradley Parker, , ,ftp://dygod1:dygod1@d068.dygod.org:1154/[电影天堂-www.dy2018.net].切尔诺贝利日记.720p.BD中英双字幕.rmvb
安全没有保障,喜剧,科林&middot;特莱沃若 Colin Trevorrow, , ,ftp://dygod1:dygod1@d068.dygod.org:1153/[电影天堂-www.dy2018.net].安全没有保障.720p.BD中英双字幕.rmvb
以火攻火,动作/犯罪/惊悚,David Barrett, , ,ftp://dygod1:dygod1@d303.dydytt.com:9008/[电影天堂-www.dy2018.net].以火攻火.720p.BD中英双字幕.mkv
超凡蜘蛛侠/蜘蛛侠4,动作/惊悚/幻想,马克&middot;韦布 Marc Webb, , ,ftp://dygod1:dygod1@d303.dydytt.com:9007/[电影天堂-www.dy2018.net].超凡蜘蛛侠.720p.BD中英双字幕.mkv
被窃之物,动作/剧情/惊悚,西蒙&middot;韦斯特 Simon West, , ,ftp://dygod2:dygod2@d393.dygod.org:9015/[电影天堂-www.dy2018.net].被窃之物.720p.BD中英双字幕.mkv
致命弯道5,恐怖/惊悚,德克兰&middot;奥布莱恩 Declan O'Brien, , ,ftp://dygod1:dygod1@d068.dygod.org:1152/[电影天堂-www.dy2018.net].致命弯道5.720p.BD中英双字幕.mkv
恋恋书中人,喜剧/幻想/爱情,乔纳森&middot;戴顿 Jonathan Dayton, , ,ftp://dygod2:dygod2@d393.dygod.org:9014/[电影天堂-www.dy2018.net].恋恋书中人.720p.BD中英双字幕.rmvb
政坛混战,喜剧,杰伊&middot;罗奇 Jay Roach, , ,ftp://dygod1:dygod1@d068.dygod.org:1151/[电影天堂-www.dy2018.net].政坛混战.720p.BD中英双字幕.rmvb
致命弯道5,恐怖/惊悚,德克兰&middot;奥布莱恩 Declan O'Brien, , ,ftp://dygod2:dygod2@d393.dygod.org:9013/[电影天堂-www.dy2018.net].致命弯道5DVD中英双字幕.rmvb
格斗女孩,剧情,David Wnendt, , ,ftp://dygod2:dygod2@d393.dygod.org:9012/[电影天堂-www.dy2018.net].格斗女孩.720p.BD中文字幕.rmvb
纽约两日游,喜剧,朱丽&middot;德尔比 Julie Delpy, , ,ftp://dygod1:dygod1@d068.dygod.org:1150/[电影天堂-www.dy2018.net].纽约两日游.720p.BD中英双字幕.rmvb
切除/开膛少女的异想世界,恐怖,Richard Bates Jr, , ,ftp://dygod2:dygod2@d393.dygod.org:9011/[电影天堂-www.dy2018.net].切除.720p.BD中英双字幕.rmvb
不忠者/偷情大丈夫,喜剧,艾玛纽尔&middot;贝克特 Emmanuelle Bercot, , ,ftp://dygod1:dygod1@d303.dydytt.com:9005/[电影天堂-www.dy2018.net].不忠者.720p.BD中文字幕.rmvb
亚瑟·圣诞,动画/喜剧/剧情/家庭,萨拉&middot;史密斯 Sarah Smith, , ,ftp://dygod1:dygod1@d068.dygod.org:1149/[电影天堂-www.dy2018.net].亚瑟·圣诞.720p.BD中英双字幕.mkv
超凡蜘蛛侠/蜘蛛侠4,动作/惊悚/幻想,马克&middot;韦布 Marc Webb, , ,ftp://dygod2:dygod2@d393.dygod.org:9009/[电影天堂-www.dy2018.net].超凡蜘蛛侠DVD中英双字幕.rmvb
奇异恐惧/对一切的美妙恐惧, ,克里斯&middot;霍普韦尔 Chris Hopewell, , ,ftp://dygod1:dygod1@d303.dydytt.com:9004/[电影天堂-www.dy2018.net].奇异恐惧.720p.BD中英双字幕.mkv
杀手乔,喜剧/犯罪/惊悚,威廉&middot;弗莱德金 William Friedkin, , ,ftp://dygod2:dygod2@d393.dygod.org:9008/[电影天堂-www.dy2018.net].杀手乔.720p.BD中英双字幕.rmvb
爱在罗马,喜剧/爱情,伍迪&middot;艾伦 Woody Allen, , ,ftp://dygod1:dygod1@d303.dydytt.com:9003/[电影天堂-www.dy2018.net].爱在罗马.720p.BD中文字幕.rmvb
魔力麦克/光猪舞壮士,传记/喜剧/剧情,史蒂文&middot;索德伯格 Steven Soderbergh, , ,ftp://dygod1:dygod1@d311.dydytt.com:7141/[电影天堂www.dy2018.net].魔力迈克.720p.BD中英双字幕.rmvb
六颗子弹,动作/犯罪/惊悚,厄尼&middot;巴巴拉什 Ernie Barbarash, , ,ftp://dygod1:dygod1@d303.dydytt.com:8056/[电影天堂-www.dy2018.net].六颗子弹.720p.BD中英双字幕.rmvb
吸血鬼猎人林肯,动作/幻想/恐怖,提莫&middot;贝克曼贝托夫 Timur Bekmambetov, , ,ftp://dygod1:dygod1@d068.dygod.org:1146/[电影天堂-www.dy2018.net].吸血鬼猎人林肯.720p.BD中英双字幕.rmvb
冰河世纪4,动画/喜剧/冒险/家庭,史蒂夫&middot;马蒂诺 Steve Martino&nbsp; ....(co-director), , ,ftp://dygod2:dygod2@d393.dygod.org:9005/[电影天堂-www.dy2018.net].冰河世纪4.720p.英国粤三语.BD中英双字幕.mkv
末日情缘,喜剧/剧情/爱情/科幻,劳伦&middot;斯卡法莉娅 Lorene Scafaria, , ,ftp://dygod1:dygod1@d068.dygod.org:1145/[电影天堂-www.dy2018.net].末日情缘.720p.BD中英双字幕.rmvb
叛谍追击,动作/惊悚,菲力浦&middot;施托泽 Philipp St?lzl, , ,ftp://dygod2:dygod2@d393.dygod.org:9004/[电影天堂-www.dy2018.net].叛谍追击.720p.BD中文字幕.rmvb
吸血鬼猎人林肯,动作/幻想/恐怖,提莫&middot;贝克曼贝托夫 Timur Bekmambetov, , ,ftp://dygod1:dygod1@d303.dydytt.com:8054/[电影天堂-www.dy2018.net].吸血鬼猎人林肯DVD中英双字-cd1.rmvb
3星大厨,喜剧,丹尼尔&middot;科恩 Daniel Cohen, , ,ftp://dygod1:dygod1@d303.dydytt.com:8053/[电影天堂-www.dy2018.net].3星大厨.720p.BD中英双字幕.rmvb
爸爸的好儿子,喜剧,希恩&middot;安德斯 Sean Anders, , ,ftp://dygod1:dygod1@d311.dydytt.com:7138/[电影天堂www.dy2018.net].爸爸的好儿子.720p.BD中英双字幕.rmvb
摇滚年代,喜剧/剧情/音乐/爱情,亚当&middot;山克曼 Adam Shankman, , ,ftp://dygod1:dygod1@d303.dydytt.com:8052/[电影天堂-www.dy2018.net].摇滚年代.720p.BD中英双字幕.rmvb
敢死队2,动作/惊悚,西蒙&middot;韦斯特 Simon West, , ,ftp://dygod1:dygod1@d303.dydytt.com:8051/[电影天堂-www.dy2018.net].敢死队2.1024x576.BD中英双字幕.rmvb
马达加斯加3,动画/喜剧/冒险/家庭,康拉德&middot;弗农 Conrad Vernon, , ,ftp://dygod1:dygod1@d311.dydytt.com:7136/[电影天堂www.dy2018.net].马达加斯加3.720p.BD中英双字幕.rmvb
马达加斯加3, , , , ,ftp://dygod1:dygod1@d303.dydytt.com:1072/[电影天堂www.dytt8.net].马达加斯加3.rmvb
